,file,4Cihan,2Asli,3Cihan,1Asli,5Ozan,fullAgree,fullAgree_score,majority_score
3559,56_mel2_per170060.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3561,55_mel1_per114958.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
3568,64_mel1_per1247742.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
3570,510_mel2_per130459.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3571,55_mel1_per104060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3576,610_mel2_per1403742.wav,1.0,2.0,1.0,2.0,1.0,False,,1.0
3581,62_mel2_per1609742.wav,1.0,1.0,2.0,3.0,1.0,False,,1.0
3582,510_mel1_per110758.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
3587,57_mel1_per139559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3591,52_mel2_per164685.wav,1.0,1.0,2.0,2.0,1.0,False,,1.0
3593,63_mel2_per1366742.wav,1.0,1.0,2.0,2.0,2.0,False,,2.0
3596,56_mel1_per196959.wav,1.0,2.0,2.0,2.0,2.0,False,,2.0
3601,57_mel1_per115160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3602,65_mel1_per1328742.wav,1.0,3.0,3.0,3.0,3.0,False,,3.0
3603,55_mel2_per180758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3604,56_mel1_per162295.wav,1.0,3.0,2.0,3.0,1.0,False,,
3605,55_mel1_per105559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3611,62_mel1_per1270752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3613,57_mel2_per151659.wav,2.0,4.0,3.0,3.0,2.0,False,,
3614,55_mel1_per136495.wav,2.0,1.0,2.0,1.0,2.0,False,,2.0
3620,59_mel1_per107759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3622,610_mel1_per1997742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3624,56_mel2_per118060.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3629,54_mel2_per108659.wav,2.0,2.0,2.0,2.0,1.0,False,,2.0
3633,510_mel1_per154659.wav,2.0,3.0,3.0,2.0,3.0,False,,3.0
3644,53_mel2_per152659.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
3651,52_mel2_per141958.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3654,510_mel2_per124759.wav,1.0,3.0,2.0,2.0,1.0,False,,
3657,69_mel2_per1207742.wav,1.0,3.0,3.0,2.0,2.0,False,,
3662,53_mel2_per115558.wav,1.0,3.0,1.0,2.0,3.0,False,,
3664,53_mel1_per176060.wav,2.0,,3.0,4.0,1.0,False,,
3666,69_mel2_per1209742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3668,510_mel2_per104558.wav,1.0,3.0,3.0,3.0,2.0,False,,3.0
3671,510_mel2_per126559.wav,1.0,1.0,1.0,2.0,1.0,False,,1.0
3672,51_mel2_per102585.wav,1.0,2.0,2.0,2.0,1.0,False,,2.0
3675,66_mel2_per1534742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3679,61_mel1_per1408752.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3692,64_mel2_per1199732.wav,2.0,3.0,3.0,3.0,3.0,False,,3.0
3695,55_mel1_per198758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3696,62_mel2_per1828732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3698,510_mel1_per143958.wav,1.0,3.0,3.0,2.0,1.0,False,,
3703,64_mel1_per1779742.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
3705,68_mel1_per1195742.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
3708,51_mel1_per190695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3712,63_mel1_per1946742.wav,2.0,3.0,2.0,3.0,1.0,False,,
3718,53_mel2_per156758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3720,54_mel1_per149859.wav,2.0,3.0,2.0,3.0,2.0,False,,2.0
3723,53_mel2_per188658.wav,1.0,3.0,3.0,3.0,1.0,False,,3.0
3727,65_mel1_per1752742.wav,2.0,3.0,3.0,3.0,3.0,False,,3.0
3728,510_mel2_per120006.wav,1.0,2.0,1.0,2.0,1.0,False,,1.0
3729,65_mel1_per1065742.wav,1.0,1.0,2.0,2.0,2.0,False,,2.0
3734,62_mel2_per1144742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3739,57_mel1_per105558.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
3742,61_mel2_per1512752.wav,2.0,2.0,1.0,3.0,2.0,False,,2.0
3753,64_mel2_per1985742.wav,2.0,1.0,2.0,2.0,1.0,False,,2.0
3755,63_mel1_per1572742.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
3756,57_mel2_per175558.wav,1.0,2.0,2.0,3.0,2.0,False,,2.0
3763,54_mel1_per173160.wav,1.0,2.0,1.0,2.0,1.0,False,,1.0
3765,55_mel2_per103959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3766,67_mel1_per1837742.wav,2.0,1.0,3.0,3.0,2.0,False,,
3769,64_mel1_per1453742.wav,3.0,4.0,4.0,4.0,4.0,False,,4.0
3770,54_mel1_per162695.wav,3.0,4.0,2.0,3.0,2.0,False,,
3774,61_mel2_per1155752.wav,1.0,1.0,2.0,2.0,1.0,False,,1.0
3780,65_mel1_per1316742.wav,1.0,1.0,1.0,4.0,1.0,False,,1.0
3783,63_mel1_per1640752.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3789,68_mel1_per1795742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3793,67_mel2_per1177752.wav,1.0,1.0,2.0,2.0,2.0,False,,2.0
3796,610_mel1_per1373742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3797,69_mel1_per1980752.wav,2.0,2.0,2.0,3.0,2.0,False,,2.0
3798,58_mel1_per180859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3799,510_mel2_per162160.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3802,65_mel1_per1113742.wav,1.0,3.0,3.0,4.0,2.0,False,,
3805,67_mel1_per1559742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3809,58_mel2_per114758.wav,2.0,2.0,2.0,3.0,2.0,False,,2.0
3811,610_mel1_per1399742.wav,1.0,2.0,3.0,2.0,2.0,False,,2.0
3816,63_mel1_per1029742.wav,1.0,2.0,2.0,2.0,1.0,False,,2.0
3822,66_mel1_per1033742.wav,1.0,4.0,2.0,3.0,2.0,False,,
3825,54_mel1_per112759.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
3834,68_mel2_per1009742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3836,58_mel1_per130060.wav,2.0,1.0,1.0,2.0,2.0,False,,2.0
3841,52_mel2_per119659.wav,3.0,3.0,3.0,4.0,3.0,False,,3.0
3843,67_mel2_per1917752.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3844,65_mel1_per1573742.wav,1.0,2.0,2.0,3.0,3.0,False,,
3847,56_mel2_per155559.wav,2.0,3.0,3.0,3.0,2.0,False,,3.0
3849,58_mel1_per193659.wav,1.0,2.0,1.0,2.0,1.0,False,,1.0
3851,54_mel2_per177959.wav,3.0,3.0,3.0,3.0,1.0,False,,3.0
3854,52_mel2_per181659.wav,1.0,3.0,1.0,1.0,2.0,False,,1.0
3856,51_mel2_per126659.wav,1.0,2.0,1.0,2.0,1.0,False,,1.0
3860,66_mel1_per1188742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
3865,59_mel1_per160759.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
3869,52_mel1_per156859.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
